window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	308.0	0.998955	-0.299267
1001	2000	1501	286.0	0.999477	-0.406183
2001	3000	2501	256.0	1.000000	-0.566054
3001	4000	3501	252.0	-0.999522	-0.588774
4001	5000	4501	254.0	-0.999044	-0.577369
5001	6000	5501	238.0	-0.998565	-0.671236
6001	7000	6501	292.0	-0.998087	-0.376229
7001	8000	7501	379.0	-0.997609	0.000000
8001	9000	8501	333.0	-0.997131	-0.186676
9001	10000	9501	430.0	-0.996652	0.182139
10001	11000	10501	416.0	-0.996174	0.134386
11001	12000	11501	386.0	-0.995696	0.026403
12001	13000	12501	450.0	-0.995218	0.247727
13001	14000	13501	419.0	-0.994739	0.144752
14001	15000	14501	429.0	-0.994261	0.178780
15001	16000	15501	444.0	-0.993783	0.228362
16001	17000	16501	379.0	-0.993305	0.000000
17001	18000	17501	454.0	-0.992826	0.260494
18001	19000	18501	618.0	-0.992348	0.705409
19001	20000	19501	426.0	-0.991870	0.168656
20001	21000	20501	474.0	-0.991392	0.322689
21001	22000	21501	481.0	-0.990913	0.343839
22001	23000	22501	463.0	-0.990435	0.288814
23001	24000	23501	490.0	-0.989957	0.370584
24001	25000	24501	450.0	-0.989479	0.247727
25001	26000	25501	444.0	-0.989000	0.228362
26001	27000	26501	445.0	-0.988522	0.231607
27001	28000	27501	403.0	-0.988044	0.088582
28001	29000	28501	399.0	-0.987566	0.074191
29001	30000	29501	404.0	-0.987088	0.092157
30001	31000	30501	404.0	-0.986609	0.092157
31001	32000	31501	481.0	-0.986131	0.343839
32001	33000	32501	417.0	-0.985653	0.137850
33001	34000	33501	536.0	-0.985175	0.500035
34001	35000	34501	658.0	-0.984696	0.795890
35001	36000	35501	533.0	-0.984218	0.491938
36001	37000	36501	433.0	-0.983740	0.192169
37001	38000	37501	588.0	-0.983262	0.633618
38001	39000	38501	516.0	-0.982783	0.445173
39001	40000	39501	352.0	-0.982305	-0.106622
40001	41000	40501	318.0	-0.981827	-0.253171
41001	42000	41501	348.0	-0.981349	-0.123111
42001	43000	42501	331.0	-0.980870	-0.195367
43001	44000	43501	355.0	-0.980392	-0.094379
44001	45000	44501	420.0	-0.979914	0.148191
45001	46000	45501	367.0	-0.979436	-0.046418
46001	47000	46501	303.0	-0.978957	-0.322880
47001	48000	47501	321.0	-0.978479	-0.239625
48001	49000	48501	391.0	-0.978001	0.044971
49001	50000	49501	478.0	-0.977523	0.334813
50001	51000	50501	402.0	-0.977044	0.084998
51001	52000	51501	429.0	-0.976566	0.178780
52001	53000	52501	387.0	-0.976088	0.030136
53001	54000	53501	427.0	-0.975610	0.172038
54001	55000	54501	373.0	-0.975132	-0.023022
55001	56000	55501	429.0	-0.974653	0.178780
56001	57000	56501	482.0	-0.974175	0.346835
57001	58000	57501	407.0	-0.973697	0.102831
58001	59000	58501	445.0	-0.973219	0.231607
59001	60000	59501	472.0	-0.972740	0.316589
60001	61000	60501	397.0	-0.972262	0.066941
61001	62000	61501	445.0	-0.971784	0.231607
62001	63000	62501	329.0	-0.971306	-0.204110
63001	64000	63501	411.0	-0.970827	0.116941
64001	65000	64501	384.0	-0.970349	0.018908
65001	66000	65501	354.0	-0.969871	-0.098448
66001	67000	66501	445.0	-0.969393	0.231607
67001	68000	67501	510.0	-0.968914	0.428299
68001	69000	68501	466.0	-0.968436	0.298132
69001	70000	69501	364.0	-0.967958	-0.058259
70001	71000	70501	358.0	-0.967480	-0.082238
71001	72000	71501	284.0	-0.967001	-0.416307
72001	73000	72501	289.0	-0.966523	-0.391128
73001	74000	73501	317.0	-0.966045	-0.257715
74001	75000	74501	354.0	-0.965567	-0.098448
75001	76000	75501	332.0	-0.965088	-0.191015
76001	77000	76501	474.0	-0.964610	0.322689
77001	78000	77501	384.0	-0.964132	0.018908
78001	79000	78501	460.0	-0.963654	0.279436
79001	80000	79501	660.0	-0.963176	0.800268
80001	81000	80501	444.0	-0.962697	0.228362
81001	82000	81501	498.0	-0.962219	0.393948
82001	83000	82501	381.0	-0.961741	0.007593
83001	84000	83501	473.0	-0.961263	0.319642
84001	85000	84501	415.0	-0.960784	0.130913
85001	86000	85501	421.0	-0.960306	0.151622
86001	87000	86501	411.0	-0.959828	0.116941
87001	88000	87501	405.0	-0.959350	0.095724
88001	89000	88501	458.0	-0.958871	0.273150
89001	90000	89501	419.0	-0.958393	0.144752
90001	91000	90501	509.0	-0.957915	0.425468
91001	92000	91501	538.0	-0.957437	0.505408
92001	93000	92501	441.0	-0.956958	0.218581
93001	94000	93501	513.0	-0.956480	0.436761
94001	95000	94501	398.0	-0.956002	0.070571
95001	96000	95501	396.0	-0.955524	0.063303
96001	97000	96501	448.0	-0.955045	0.241301
97001	98000	97501	415.0	-0.954567	0.130913
98001	99000	98501	513.0	-0.954089	0.436761
99001	100000	99501	398.0	-0.953611	0.070571
100001	101000	100501	381.0	-0.953132	0.007593
101001	102000	101501	531.0	-0.952654	0.486514
102001	103000	102501	513.0	-0.952176	0.436761
103001	104000	103501	464.0	-0.951698	0.291927
104001	105000	104501	470.0	-0.951220	0.310463
105001	106000	105501	464.0	-0.950741	0.291927
106001	107000	106501	451.0	-0.950263	0.250930
107001	108000	107501	588.0	-0.949785	0.633618
108001	109000	108501	456.0	-0.949307	0.266836
109001	110000	109501	447.0	-0.948828	0.238077
110001	111000	110501	513.0	-0.948350	0.436761
111001	112000	111501	420.0	-0.947872	0.148191
112001	113000	112501	367.0	-0.947394	-0.046418
113001	114000	113501	402.0	-0.946915	0.084998
114001	115000	114501	398.0	-0.946437	0.070571
115001	116000	115501	407.0	-0.945959	0.102831
116001	117000	116501	340.0	-0.945481	-0.156663
117001	118000	117501	325.0	-0.945002	-0.221758
118001	119000	118501	375.0	-0.944524	-0.015307
119001	120000	119501	361.0	-0.944046	-0.070199
120001	121000	120501	293.0	-0.943568	-0.371297
121001	122000	121501	269.0	-0.943089	-0.494592
122001	123000	122501	321.0	-0.942611	-0.239625
123001	124000	123501	284.0	-0.942133	-0.416307
124001	125000	124501	364.0	-0.941655	-0.058259
125001	126000	125501	386.0	-0.941176	0.026403
126001	127000	126501	391.0	-0.940698	0.044971
127001	128000	127501	372.0	-0.940220	-0.026895
128001	129000	128501	419.0	-0.939742	0.144752
129001	130000	129501	396.0	-0.939264	0.063303
130001	131000	130501	380.0	-0.938785	0.003802
131001	132000	131501	373.0	-0.938307	-0.023022
132001	133000	132501	395.0	-0.937829	0.059655
133001	134000	133501	326.0	-0.937351	-0.217326
134001	135000	134501	409.0	-0.936872	0.109903
135001	136000	135501	524.0	-0.936394	0.467369
136001	137000	136501	420.0	-0.935916	0.148191
137001	138000	137501	341.0	-0.935438	-0.152426
138001	139000	138501	361.0	-0.934959	-0.070199
139001	140000	139501	349.0	-0.934481	-0.118971
140001	141000	140501	371.0	-0.934003	-0.030779
141001	142000	141501	427.0	-0.933525	0.172038
142001	143000	142501	384.0	-0.933046	0.018908
143001	144000	143501	425.0	-0.932568	0.165265
144001	145000	144501	392.0	-0.932090	0.048656
145001	146000	145501	354.0	-0.931612	-0.098448
146001	147000	146501	427.0	-0.931133	0.172038
147001	148000	147501	483.0	-0.930655	0.349825
148001	149000	148501	374.0	-0.930177	-0.019160
149001	150000	149501	330.0	-0.929699	-0.199732
150001	151000	150501	376.0	-0.929220	-0.011465
151001	152000	151501	347.0	-0.928742	-0.127262
152001	153000	152501	341.0	-0.928264	-0.152426
153001	154000	153501	317.0	-0.927786	-0.257715
154001	155000	154501	368.0	-0.927308	-0.042492
155001	156000	155501	387.0	-0.926829	0.030136
156001	157000	156501	351.0	-0.926351	-0.110727
157001	158000	157501	423.0	-0.925873	0.158460
158001	159000	158501	361.0	-0.925395	-0.070199
159001	160000	159501	349.0	-0.924916	-0.118971
160001	161000	160501	357.0	-0.924438	-0.086274
161001	162000	161501	386.0	-0.923960	0.026403
162001	163000	162501	516.0	-0.923482	0.445173
163001	164000	163501	602.0	-0.923003	0.667566
164001	165000	164501	417.0	-0.922525	0.137850
165001	166000	165501	334.0	-0.922047	-0.182350
166001	167000	166501	300.0	-0.921569	-0.337235
167001	168000	167501	293.0	-0.921090	-0.371297
168001	169000	168501	284.0	-0.920612	-0.416307
169001	170000	169501	273.0	-0.920134	-0.473297
170001	171000	170501	354.0	-0.919656	-0.098448
171001	172000	171501	348.0	-0.919177	-0.123111
172001	173000	172501	253.0	-0.918699	-0.583060
173001	174000	173501	190.0	-0.918221	-0.996198
174001	175000	174501	212.0	-0.917743	-0.838134
175001	176000	175501	233.0	-0.917264	-0.701868
176001	177000	176501	168.0	-0.916786	-1.173737
177001	178000	177501	201.0	-0.916308	-0.915002
178001	179000	178501	162.0	-0.915830	-1.226204
179001	180000	179501	145.0	-0.915352	-1.386145
180001	181000	180501	145.0	-0.914873	-1.386145
181001	182000	181501	150.0	-0.914395	-1.337235
182001	183000	182501	181.0	-0.913917	-1.066208
183001	184000	183501	206.0	-0.913439	-0.879554
184001	185000	184501	197.0	-0.912960	-0.944002
185001	186000	185501	216.0	-0.912482	-0.811167
186001	187000	186501	261.0	-0.912004	-0.538148
187001	188000	187501	295.0	-0.911526	-0.361483
188001	189000	188501	333.0	-0.911047	-0.186676
189001	190000	189501	279.0	-0.910569	-0.441933
190001	191000	190501	291.0	-0.910091	-0.381179
191001	192000	191501	243.0	-0.909613	-0.641242
192001	193000	192501	230.0	-0.909134	-0.720564
193001	194000	193501	281.0	-0.908656	-0.431628
194001	195000	194501	256.0	-0.908178	-0.566054
195001	196000	195501	248.0	-0.907700	-0.611858
196001	197000	196501	218.0	-0.907221	-0.797870
197001	198000	197501	255.0	-0.906743	-0.571701
198001	199000	198501	364.0	-0.906265	-0.058259
199001	200000	199501	286.0	-0.905787	-0.406183
200001	201000	200501	299.0	-0.905308	-0.342052
201001	202000	201501	276.0	-0.904830	-0.457530
202001	203000	202501	296.0	-0.904352	-0.356601
203001	204000	203501	265.0	-0.903874	-0.516205
204001	205000	204501	227.0	-0.903396	-0.739506
205001	206000	205501	194.0	-0.902917	-0.966141
206001	207000	206501	228.0	-0.902439	-0.733164
207001	208000	207501	186.0	-0.901961	-1.026895
208001	209000	208501	153.0	-0.901483	-1.308666
209001	210000	209501	184.0	-0.901004	-1.042492
210001	211000	210501	211.0	-0.900526	-0.844955
211001	212000	211501	193.0	-0.900048	-0.973597
212001	213000	212501	218.0	-0.899570	-0.797870
213001	214000	213501	169.0	-0.899091	-1.165175
214001	215000	214501	272.0	-0.898613	-0.478591
215001	216000	215501	269.0	-0.898135	-0.494592
216001	217000	216501	263.0	-0.897657	-0.527135
217001	218000	217501	276.0	-0.897178	-0.457530
218001	219000	218501	326.0	-0.896700	-0.217326
219001	220000	219501	305.0	-0.896222	-0.313389
220001	221000	220501	294.0	-0.895744	-0.366382
221001	222000	221501	338.0	-0.895265	-0.165175
222001	223000	222501	328.0	-0.894787	-0.208502
223001	224000	223501	370.0	-0.894309	-0.034673
224001	225000	224501	390.0	-0.893831	0.041276
225001	226000	225501	331.0	-0.893352	-0.195367
226001	227000	226501	322.0	-0.892874	-0.235137
227001	228000	227501	242.0	-0.892396	-0.647191
228001	229000	228501	266.0	-0.891918	-0.510772
229001	230000	229501	263.0	-0.891440	-0.527135
230001	231000	230501	211.0	-0.890961	-0.844955
231001	232000	231501	190.0	-0.890483	-0.996198
232001	233000	232501	247.0	-0.890005	-0.617687
233001	234000	233501	245.0	-0.889527	-0.629416
234001	235000	234501	175.0	-0.889048	-1.114843
235001	236000	235501	163.0	-0.888570	-1.217326
236001	237000	236501	149.0	-0.888092	-1.346886
237001	238000	237501	184.0	-0.887614	-1.042492
238001	239000	238501	278.0	-0.887135	-0.447113
239001	240000	239501	283.0	-0.886657	-0.421396
240001	241000	240501	241.0	-0.886179	-0.653165
241001	242000	241501	294.0	-0.885701	-0.366382
242001	243000	242501	374.0	-0.885222	-0.019160
243001	244000	243501	427.0	-0.884744	0.172038
244001	245000	244501	414.0	-0.884266	0.127433
245001	246000	245501	327.0	-0.883788	-0.212907
246001	247000	246501	287.0	-0.883309	-0.401147
247001	248000	247501	297.0	-0.882831	-0.351735
248001	249000	248501	273.0	-0.882353	-0.473297
249001	250000	249501	248.0	-0.881875	-0.611858
250001	251000	250501	240.0	-0.881396	-0.659163
251001	252000	251501	231.0	-0.880918	-0.714305
252001	253000	252501	268.0	-0.880440	-0.499965
253001	254000	253501	239.0	-0.879962	-0.665187
254001	255000	254501	334.0	-0.879484	-0.182350
255001	256000	255501	255.0	-0.879005	-0.571701
256001	257000	256501	291.0	-0.878527	-0.381179
257001	258000	257501	279.0	-0.878049	-0.441933
258001	259000	258501	245.0	-0.877571	-0.629416
259001	260000	259501	356.0	-0.877092	-0.090321
260001	261000	260501	297.0	-0.876614	-0.351735
261001	262000	261501	310.0	-0.876136	-0.289930
262001	263000	262501	257.0	-0.875658	-0.560429
263001	264000	263501	257.0	-0.875179	-0.560429
