window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	338.0	0.998955	0.206123
1001	2000	1501	324.0	0.999477	0.145093
2001	3000	2501	352.0	1.000000	0.264675
3001	4000	3501	295.0	-0.999522	0.009814
4001	5000	4501	296.0	-0.999044	0.014697
5001	6000	5501	242.0	-0.998565	-0.275894
6001	7000	6501	291.0	-0.998087	-0.009882
7001	8000	7501	357.0	-0.997609	0.285023
8001	9000	8501	321.0	-0.997131	0.131673
9001	10000	9501	369.0	-0.996652	0.332720
10001	11000	10501	328.0	-0.996174	0.162795
11001	12000	11501	322.0	-0.995696	0.136160
12001	13000	12501	268.0	-0.995218	-0.128668
13001	14000	13501	216.0	-0.994739	-0.439869
14001	15000	14501	290.0	-0.994261	-0.014848
15001	16000	15501	339.0	-0.993783	0.210385
16001	17000	16501	337.0	-0.993305	0.201848
17001	18000	17501	403.0	-0.992826	0.459879
18001	19000	18501	540.0	-0.992348	0.882059
19001	20000	19501	390.0	-0.991870	0.412573
20001	21000	20501	423.0	-0.991392	0.529757
21001	22000	21501	329.0	-0.990913	0.167187
22001	23000	22501	349.0	-0.990435	0.252326
23001	24000	23501	393.0	-0.989957	0.423629
24001	25000	24501	288.0	-0.989479	-0.024832
25001	26000	25501	248.0	-0.989000	-0.240561
26001	27000	26501	305.0	-0.988522	0.057909
27001	28000	27501	267.0	-0.988044	-0.134061
28001	29000	28501	277.0	-0.987566	-0.081015
29001	30000	29501	216.0	-0.987088	-0.439869
30001	31000	30501	241.0	-0.986609	-0.281868
31001	32000	31501	294.0	-0.986131	0.004915
32001	33000	32501	256.0	-0.985653	-0.194757
33001	34000	33501	353.0	-0.985175	0.268768
34001	35000	34501	440.0	-0.984696	0.586603
35001	36000	35501	313.0	-0.984218	0.095262
36001	37000	36501	287.0	-0.983740	-0.029850
37001	38000	37501	412.0	-0.983262	0.491744
38001	39000	38501	477.0	-0.982783	0.703089
39001	40000	39501	257.0	-0.982305	-0.189132
40001	41000	40501	266.0	-0.981827	-0.139474
41001	42000	41501	242.0	-0.981349	-0.275894
42001	43000	42501	248.0	-0.980870	-0.240561
43001	44000	43501	246.0	-0.980392	-0.252242
44001	45000	44501	316.0	-0.979914	0.109024
45001	46000	45501	308.0	-0.979436	0.072030
46001	47000	46501	311.0	-0.978957	0.086014
47001	48000	47501	282.0	-0.978479	-0.055206
48001	49000	48501	267.0	-0.978001	-0.134061
49001	50000	49501	382.0	-0.977523	0.382672
50001	51000	50501	309.0	-0.977044	0.076706
51001	52000	51501	332.0	-0.976566	0.180283
52001	53000	52501	274.0	-0.976088	-0.096725
53001	54000	53501	329.0	-0.975610	0.167187
54001	55000	54501	323.0	-0.975132	0.140634
55001	56000	55501	315.0	-0.974653	0.104451
56001	57000	56501	330.0	-0.974175	0.171565
57001	58000	57501	262.0	-0.973697	-0.161334
58001	59000	58501	267.0	-0.973219	-0.134061
59001	60000	59501	270.0	-0.972740	-0.117941
60001	61000	60501	245.0	-0.972262	-0.258119
61001	62000	61501	281.0	-0.971784	-0.060331
62001	63000	62501	288.0	-0.971306	-0.024832
63001	64000	63501	318.0	-0.970827	0.118126
64001	65000	64501	325.0	-0.970349	0.149539
65001	66000	65501	264.0	-0.969871	-0.150363
66001	67000	66501	326.0	-0.969393	0.153971
67001	68000	67501	317.0	-0.968914	0.113582
68001	69000	68501	405.0	-0.968436	0.467021
69001	70000	69501	281.0	-0.967958	-0.060331
70001	71000	70501	305.0	-0.967480	0.057909
71001	72000	71501	284.0	-0.967001	-0.045010
72001	73000	72501	376.0	-0.966523	0.359832
73001	74000	73501	339.0	-0.966045	0.210385
74001	75000	74501	506.0	-0.965567	0.788237
75001	76000	75501	393.0	-0.965088	0.423629
76001	77000	76501	420.0	-0.964610	0.519489
77001	78000	77501	318.0	-0.964132	0.118126
78001	79000	78501	405.0	-0.963654	0.467021
79001	80000	79501	529.0	-0.963176	0.852367
80001	81000	80501	271.0	-0.962697	-0.112608
81001	82000	81501	330.0	-0.962219	0.171565
82001	83000	82501	270.0	-0.961741	-0.117941
83001	84000	83501	336.0	-0.961263	0.197561
84001	85000	84501	325.0	-0.960784	0.149539
85001	86000	85501	301.0	-0.960306	0.038863
86001	87000	86501	312.0	-0.959828	0.090645
87001	88000	87501	235.0	-0.959350	-0.318240
88001	89000	88501	267.0	-0.958871	-0.134061
89001	90000	89501	280.0	-0.958393	-0.065474
90001	91000	90501	391.0	-0.957915	0.416268
91001	92000	91501	325.0	-0.957437	0.149539
92001	93000	92501	294.0	-0.956958	0.004915
93001	94000	93501	257.0	-0.956480	-0.189132
94001	95000	94501	227.0	-0.956002	-0.368208
95001	96000	95501	265.0	-0.955524	-0.144908
96001	97000	96501	332.0	-0.955045	0.180283
97001	98000	97501	302.0	-0.954567	0.043648
98001	99000	98501	386.0	-0.954089	0.397700
99001	100000	99501	249.0	-0.953611	-0.234755
100001	101000	100501	229.0	-0.953132	-0.355553
101001	102000	101501	321.0	-0.952654	0.131673
102001	103000	102501	351.0	-0.952176	0.260570
103001	104000	103501	227.0	-0.951698	-0.368208
104001	105000	104501	267.0	-0.951220	-0.134061
105001	106000	105501	291.0	-0.950741	-0.009882
106001	107000	106501	302.0	-0.950263	0.043648
107001	108000	107501	384.0	-0.949785	0.390206
108001	109000	108501	281.0	-0.949307	-0.060331
109001	110000	109501	353.0	-0.948828	0.268768
110001	111000	110501	394.0	-0.948350	0.427295
111001	112000	111501	303.0	-0.947872	0.048417
112001	113000	112501	265.0	-0.947394	-0.144908
113001	114000	113501	243.0	-0.946915	-0.269944
114001	115000	114501	228.0	-0.946437	-0.361867
115001	116000	115501	259.0	-0.945959	-0.177949
116001	117000	116501	188.0	-0.945481	-0.640168
117001	118000	117501	269.0	-0.945002	-0.123294
118001	119000	118501	317.0	-0.944524	0.113582
119001	120000	119501	296.0	-0.944046	0.014697
120001	121000	120501	280.0	-0.943568	-0.065474
121001	122000	121501	270.0	-0.943089	-0.117941
122001	123000	122501	327.0	-0.942611	0.158390
123001	124000	123501	268.0	-0.942133	-0.128668
124001	125000	124501	268.0	-0.941655	-0.128668
125001	126000	125501	339.0	-0.941176	0.210385
126001	127000	126501	293.0	-0.940698	0.000000
127001	128000	127501	317.0	-0.940220	0.113582
128001	129000	128501	274.0	-0.939742	-0.096725
129001	130000	129501	247.0	-0.939264	-0.246390
130001	131000	130501	270.0	-0.938785	-0.117941
131001	132000	131501	278.0	-0.938307	-0.075816
132001	133000	132501	279.0	-0.937829	-0.070636
133001	134000	133501	223.0	-0.937351	-0.393857
134001	135000	134501	231.0	-0.936872	-0.343008
135001	136000	135501	371.0	-0.936394	0.340519
136001	137000	136501	373.0	-0.935916	0.348275
137001	138000	137501	279.0	-0.935438	-0.070636
138001	139000	138501	263.0	-0.934959	-0.155838
139001	140000	139501	203.0	-0.934481	-0.529421
140001	141000	140501	250.0	-0.934003	-0.228973
141001	142000	141501	261.0	-0.933525	-0.166851
142001	143000	142501	281.0	-0.933046	-0.060331
143001	144000	143501	337.0	-0.932568	0.201848
144001	145000	144501	389.0	-0.932090	0.408869
145001	146000	145501	333.0	-0.931612	0.184622
146001	147000	146501	389.0	-0.931133	0.408869
147001	148000	147501	370.0	-0.930655	0.336625
148001	149000	148501	226.0	-0.930177	-0.374578
149001	150000	149501	172.0	-0.929699	-0.768492
150001	151000	150501	239.0	-0.929220	-0.293890
151001	152000	151501	242.0	-0.928742	-0.275894
152001	153000	152501	221.0	-0.928264	-0.406854
153001	154000	153501	202.0	-0.927786	-0.536545
154001	155000	154501	181.0	-0.927308	-0.694911
