window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	175.0	0.998955	0.222392
1001	2000	1501	127.0	0.999477	-0.240134
2001	3000	2501	124.0	1.000000	-0.274622
3001	4000	3501	95.0	-0.999522	-0.658963
4001	5000	4501	97.0	-0.999044	-0.628906
5001	6000	5501	120.0	-0.998565	-0.321928
6001	7000	6501	130.0	-0.998087	-0.206451
7001	8000	7501	149.0	-0.997609	-0.009650
8001	9000	8501	124.0	-0.997131	-0.274622
9001	10000	9501	179.0	-0.996652	0.254997
10001	11000	10501	196.0	-0.996174	0.385891
11001	12000	11501	170.0	-0.995696	0.180572
12001	13000	12501	187.0	-0.995218	0.318076
13001	14000	13501	181.0	-0.994739	0.271027
14001	15000	14501	211.0	-0.994261	0.492280
15001	16000	15501	234.0	-0.993783	0.641546
16001	17000	16501	186.0	-0.993305	0.310340
17001	18000	17501	212.0	-0.992826	0.499102
18001	19000	18501	251.0	-0.992348	0.742725
19001	20000	19501	163.0	-0.991870	0.119909
20001	21000	20501	172.0	-0.991392	0.197446
21001	22000	21501	169.0	-0.990913	0.172061
22001	23000	22501	142.0	-0.990435	-0.079072
23001	24000	23501	178.0	-0.989957	0.246915
24001	25000	24501	142.0	-0.989479	-0.079072
25001	26000	25501	129.0	-0.989000	-0.217591
26001	27000	26501	133.0	-0.988522	-0.173536
27001	28000	27501	122.0	-0.988044	-0.298081
28001	29000	28501	122.0	-0.987566	-0.298081
29001	30000	29501	93.0	-0.987088	-0.689660
30001	31000	30501	122.0	-0.986609	-0.298081
31001	32000	31501	149.0	-0.986131	-0.009650
32001	33000	32501	128.0	-0.985653	-0.228819
33001	34000	33501	136.0	-0.985175	-0.141356
34001	35000	34501	190.0	-0.984696	0.341037
35001	36000	35501	120.0	-0.984218	-0.321928
36001	37000	36501	124.0	-0.983740	-0.274622
37001	38000	37501	157.0	-0.983262	0.065802
38001	39000	38501	178.0	-0.982783	0.246915
39001	40000	39501	112.0	-0.982305	-0.421464
40001	41000	40501	92.0	-0.981827	-0.705257
41001	42000	41501	89.0	-0.981349	-0.753085
42001	43000	42501	82.0	-0.980870	-0.871267
43001	44000	43501	101.0	-0.980392	-0.570607
