window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	10000	5001	3199.0	-0.998804	-0.115234
10001	20000	15001	3555.0	-0.994022	0.036994
20001	30000	25001	3760.0	-0.989240	0.117877
30001	40000	35001	3493.0	-0.984457	0.011611
40001	50000	45001	3818.0	-0.979675	0.139962
50001	60000	55001	3579.0	-0.974892	0.046701
60001	70000	65001	3674.0	-0.970110	0.084496
70001	80000	75001	2629.0	-0.965328	-0.398341
80001	90000	85001	3709.0	-0.960545	0.098175
90001	100000	95001	3451.0	-0.955763	-0.005841
100001	110000	105001	3657.0	-0.950980	0.077805
110001	120000	115001	3307.0	-0.946198	-0.067332
120001	130000	125001	3103.0	-0.941416	-0.159192
130001	140000	135001	3357.0	-0.936633	-0.045683
140001	150000	145001	3152.0	-0.931851	-0.136588
150001	160000	155001	2999.0	-0.927068	-0.208374
160001	170000	165001	2882.0	-0.922286	-0.265785
170001	180000	175001	2851.0	-0.917504	-0.281387
180001	190000	185001	2685.0	-0.912721	-0.367933
190001	200000	195001	2904.0	-0.907939	-0.254814
200001	210000	205001	3002.0	-0.903156	-0.206931
210001	220000	215001	2375.0	-0.898374	-0.544928
220001	230000	225001	3168.0	-0.893592	-0.129283
230001	240000	235001	2891.0	-0.888809	-0.261287
240001	250000	245001	3025.0	-0.884027	-0.195920
250001	260000	255001	3361.0	-0.879244	-0.043965
260001	270000	265001	2974.0	-0.874462	-0.220451
270001	280000	275001	3287.0	-0.869680	-0.076084
280001	290000	285001	2925.0	-0.864897	-0.244419
290001	300000	295001	2851.0	-0.860115	-0.281387
300001	310000	305001	3349.0	-0.855332	-0.049125
310001	320000	315001	3517.0	-0.850550	0.021490
320001	330000	325001	3744.0	-0.845768	0.111725
330001	340000	335001	3213.0	-0.840985	-0.108934
340001	350000	345001	2887.0	-0.836203	-0.263284
350001	360000	355001	2818.0	-0.831420	-0.298184
360001	370000	365001	3073.0	-0.826638	-0.173208
370001	380000	375001	3367.0	-0.821856	-0.041392
380001	390000	385001	2326.0	-0.817073	-0.575004
390001	400000	395001	3724.0	-0.812291	0.103998
400001	410000	405001	3766.0	-0.807508	0.120178
410001	420000	415001	3254.0	-0.802726	-0.090641
420001	430000	425001	3509.0	-0.797944	0.018205
430001	440000	435001	3081.0	-0.793161	-0.169457
440001	450000	445001	3493.0	-0.788379	0.011611
450001	460000	455001	3149.0	-0.783596	-0.137962
460001	470000	465001	3217.0	-0.778814	-0.107139
470001	480000	475001	3144.0	-0.774032	-0.140254
480001	490000	485001	3268.0	-0.769249	-0.084447
490001	500000	495001	3402.0	-0.764467	-0.026472
500001	510000	505001	3320.0	-0.759684	-0.061672
510001	520000	515001	3188.0	-0.754902	-0.120204
520001	530000	525001	3409.0	-0.750120	-0.023507
530001	540000	535001	3489.0	-0.745337	0.009958
540001	550000	545001	3533.0	-0.740555	0.028038
550001	560000	555001	2893.0	-0.735772	-0.260289
560001	570000	565001	3532.0	-0.730990	0.027630
570001	580000	575001	2850.0	-0.726208	-0.281893
580001	590000	585001	3067.0	-0.721425	-0.176027
590001	600000	595001	3089.0	-0.716643	-0.165715
600001	610000	605001	3336.0	-0.711860	-0.054736
610001	620000	615001	3223.0	-0.707078	-0.104451
620001	630000	625001	3145.0	-0.702296	-0.139795
630001	640000	635001	3199.0	-0.697513	-0.115234
640001	650000	645001	3201.0	-0.692731	-0.114333
650001	660000	655001	3120.0	-0.687948	-0.151309
660001	670000	665001	3486.0	-0.683166	0.008717
670001	680000	675001	3008.0	-0.678384	-0.204051
680001	690000	685001	3640.0	-0.673601	0.071083
690001	700000	695001	3429.0	-0.668819	-0.015067
700001	710000	705001	3469.0	-0.664036	0.001664
710001	720000	715001	3228.0	-0.659254	-0.102215
720001	730000	725001	3381.0	-0.654472	-0.035405
730001	740000	735001	3431.0	-0.649689	-0.014226
740001	750000	745001	3115.0	-0.644907	-0.153623
750001	760000	755001	3572.0	-0.640124	0.043877
760001	770000	765001	3628.0	-0.635342	0.066319
770001	780000	775001	3278.0	-0.630560	-0.080039
780001	790000	785001	3492.0	-0.625777	0.011198
790001	800000	795001	3184.0	-0.620995	-0.122015
800001	810000	805001	3431.0	-0.616212	-0.014226
810001	820000	815001	3215.0	-0.611430	-0.108037
820001	830000	825001	3183.0	-0.606648	-0.122468
830001	840000	835001	3493.0	-0.601865	0.011611
840001	850000	845001	3122.0	-0.597083	-0.150385
850001	860000	855001	3258.0	-0.592300	-0.088869
860001	870000	865001	3402.0	-0.587518	-0.026472
870001	880000	875001	3277.0	-0.582736	-0.080480
880001	890000	885001	3284.0	-0.577953	-0.077401
890001	900000	895001	3217.0	-0.573171	-0.107139
900001	910000	905001	3203.0	-0.568388	-0.113432
910001	920000	915001	2974.0	-0.563606	-0.220451
920001	930000	925001	3442.0	-0.558824	-0.009608
930001	940000	935001	3239.0	-0.554041	-0.097307
940001	950000	945001	3114.0	-0.549259	-0.154086
950001	960000	955001	3219.0	-0.544476	-0.106243
960001	970000	965001	3295.0	-0.539694	-0.072577
970001	980000	975001	2822.0	-0.534912	-0.296137
980001	990000	985001	3501.0	-0.530129	0.014912
990001	1000000	995001	3241.0	-0.525347	-0.096416
1000001	1010000	1005001	3298.0	-0.520564	-0.071264
1010001	1020000	1015001	3488.0	-0.515782	0.009545
1020001	1030000	1025001	3461.0	-0.511000	-0.001666
1030001	1040000	1035001	3493.0	-0.506217	0.011611
1040001	1050000	1045001	3632.0	-0.501435	0.067909
1050001	1060000	1055001	3383.0	-0.496652	-0.034552
1060001	1070000	1065001	3728.0	-0.491870	0.105547
1070001	1080000	1075001	3504.0	-0.487088	0.016147
1080001	1090000	1085001	2921.0	-0.482305	-0.246393
1090001	1100000	1095001	3638.0	-0.477523	0.070290
1100001	1110000	1105001	3698.0	-0.472740	0.093890
1110001	1120000	1115001	3678.0	-0.467958	0.086066
1120001	1130000	1125001	2983.0	-0.463176	-0.216091
1130001	1140000	1135001	3470.0	-0.458393	0.002080
1140001	1150000	1145001	3517.0	-0.453611	0.021490
1150001	1160000	1155001	3042.0	-0.448828	-0.187835
1160001	1170000	1165001	3459.0	-0.444046	-0.002500
1170001	1180000	1175001	3456.0	-0.439264	-0.003752
1180001	1190000	1185001	3173.0	-0.434481	-0.127008
1190001	1200000	1195001	3360.0	-0.429699	-0.044394
1200001	1210000	1205001	3567.0	-0.424916	0.041856
1210001	1220000	1215001	3575.0	-0.420134	0.045088
1220001	1230000	1225001	3437.0	-0.415352	-0.011706
1230001	1240000	1235001	3262.0	-0.410569	-0.087099
1240001	1250000	1245001	3254.0	-0.405787	-0.090641
1250001	1260000	1255001	3495.0	-0.401004	0.012437
1260001	1270000	1265001	3551.0	-0.396222	0.035370
1270001	1280000	1275001	3401.0	-0.391440	-0.026896
1280001	1290000	1285001	3387.0	-0.386657	-0.032847
1290001	1300000	1295001	3472.0	-0.381875	0.002912
1300001	1310000	1305001	3621.0	-0.377092	0.063533
1310001	1320000	1315001	3472.0	-0.372310	0.002912
1320001	1330000	1325001	3440.0	-0.367527	-0.010447
