window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	10000	5001	3579.0	-0.995710	-0.166921
10001	20000	15001	3507.0	-0.987422	-0.196240
20001	30000	25001	4392.0	-0.979135	0.128400
30001	40000	35001	4059.0	-0.970848	0.014647
40001	50000	45001	4518.0	-0.962561	0.169207
50001	60000	55001	4302.0	-0.954274	0.098530
60001	70000	65001	4424.0	-0.945986	0.138874
70001	80000	75001	4430.0	-0.937699	0.140829
80001	90000	85001	4355.0	-0.929412	0.116195
90001	100000	95001	4199.0	-0.921125	0.063568
100001	110000	105001	4347.0	-0.912837	0.113543
110001	120000	115001	3454.0	-0.904550	-0.218209
120001	130000	125001	4255.0	-0.896263	0.082682
130001	140000	135001	3787.0	-0.887976	-0.085422
140001	150000	145001	4048.0	-0.879689	0.010732
150001	160000	155001	4074.0	-0.871401	0.019968
160001	170000	165001	4014.0	-0.863114	-0.001437
170001	180000	175001	3962.0	-0.854827	-0.020249
180001	190000	185001	4304.0	-0.846540	0.099201
190001	200000	195001	4052.0	-0.838252	0.012157
200001	210000	205001	4558.0	-0.829965	0.181923
210001	220000	215001	4828.0	-0.821678	0.264948
220001	230000	225001	3061.0	-0.813391	-0.392475
230001	240000	235001	2825.0	-0.805104	-0.508227
240001	250000	245001	2738.0	-0.796816	-0.553355
250001	260000	255001	2617.0	-0.788529	-0.618564
260001	270000	265001	2999.0	-0.780242	-0.421996
270001	280000	275001	2917.0	-0.771955	-0.461992
280001	290000	285001	3098.0	-0.763667	-0.375140
290001	300000	295001	2744.0	-0.755380	-0.550197
300001	310000	305001	2761.0	-0.747093	-0.541287
310001	320000	315001	3664.0	-0.738806	-0.133058
320001	330000	325001	3808.0	-0.730519	-0.077444
330001	340000	335001	4150.0	-0.722231	0.046634
340001	350000	345001	4284.0	-0.713944	0.092481
350001	360000	355001	4263.0	-0.705657	0.085391
360001	370000	365001	4638.0	-0.697370	0.207025
370001	380000	375001	4061.0	-0.689082	0.015357
380001	390000	385001	4291.0	-0.680795	0.094836
390001	400000	395001	4057.0	-0.672508	0.013936
400001	410000	405001	4098.0	-0.664221	0.028442
410001	420000	415001	4269.0	-0.655934	0.087421
420001	430000	425001	3916.0	-0.647646	-0.037097
430001	440000	435001	4454.0	-0.639359	0.148624
440001	450000	445001	4135.0	-0.631072	0.041410
450001	460000	455001	4018.0	-0.622785	0.000000
460001	470000	465001	3662.0	-0.614498	-0.133846
470001	480000	475001	4468.0	-0.606210	0.153152
480001	490000	485001	3563.0	-0.597923	-0.173385
490001	500000	495001	3874.0	-0.589636	-0.052654
500001	510000	505001	3563.0	-0.581349	-0.173385
510001	520000	515001	3884.0	-0.573061	-0.048934
520001	530000	525001	4104.0	-0.564774	0.030553
530001	540000	535001	4346.0	-0.556487	0.113211
540001	550000	545001	4544.0	-0.548200	0.177485
550001	560000	555001	4275.0	-0.539913	0.089447
560001	570000	565001	3997.0	-0.531625	-0.007560
570001	580000	575001	3955.0	-0.523338	-0.022800
580001	590000	585001	3662.0	-0.515051	-0.133846
590001	600000	595001	3905.0	-0.506764	-0.041155
600001	610000	605001	3883.0	-0.498476	-0.049306
610001	620000	615001	3927.0	-0.490189	-0.033050
620001	630000	625001	2747.0	-0.481902	-0.548621
630001	640000	635001	2693.0	-0.473615	-0.577263
640001	650000	645001	3951.0	-0.465328	-0.024260
650001	660000	655001	3645.0	-0.457040	-0.140559
660001	670000	665001	3640.0	-0.448753	-0.142539
670001	680000	675001	3560.0	-0.440466	-0.174600
680001	690000	685001	4065.0	-0.432179	0.016778
690001	700000	695001	4007.0	-0.423891	-0.003955
700001	710000	705001	4007.0	-0.415604	-0.003955
710001	720000	715001	3918.0	-0.407317	-0.036360
720001	730000	725001	3948.0	-0.399030	-0.025356
730001	740000	735001	3782.0	-0.390743	-0.087328
740001	750000	745001	4178.0	-0.382455	0.056335
750001	760000	755001	4353.0	-0.374168	0.115532
760001	770000	765001	3765.0	-0.365881	-0.093828
770001	780000	775001	3985.0	-0.357594	-0.011898
780001	790000	785001	3775.0	-0.349306	-0.090001
790001	800000	795001	3858.0	-0.341019	-0.058624
800001	810000	805001	3945.0	-0.332732	-0.026452
810001	820000	815001	4211.0	-0.324445	0.067685
820001	830000	825001	4120.0	-0.316158	0.036167
830001	840000	835001	3735.0	-0.307870	-0.105369
840001	850000	845001	3980.0	-0.299583	-0.013709
850001	860000	855001	3963.0	-0.291296	-0.019885
860001	870000	865001	4100.0	-0.283009	0.029146
870001	880000	875001	4046.0	-0.274721	0.010019
880001	890000	885001	3913.0	-0.266434	-0.038202
890001	900000	895001	3972.0	-0.258147	-0.016612
900001	910000	905001	3899.0	-0.249860	-0.043373
910001	920000	915001	4024.0	-0.241573	0.002153
920001	930000	925001	4110.0	-0.233285	0.032661
930001	940000	935001	4032.0	-0.224998	0.005018
940001	950000	945001	3994.0	-0.216711	-0.008643
950001	960000	955001	4089.0	-0.208424	0.025270
960001	970000	965001	3827.0	-0.200136	-0.070264
970001	980000	975001	3829.0	-0.191849	-0.069510
980001	990000	985001	4136.0	-0.183562	0.041759
990001	1000000	995001	4344.0	-0.175275	0.112547
1000001	1010000	1005001	4365.0	-0.166988	0.119504
1010001	1020000	1015001	4168.0	-0.158700	0.052878
1020001	1030000	1025001	4285.0	-0.150413	0.092818
1030001	1040000	1035001	3818.0	-0.142126	-0.073660
1040001	1050000	1045001	4146.0	-0.133839	0.045243
1050001	1060000	1055001	3764.0	-0.125551	-0.094211
1060001	1070000	1065001	3474.0	-0.117264	-0.209880
1070001	1080000	1075001	3969.0	-0.108977	-0.017702
1080001	1090000	1085001	3465.0	-0.100690	-0.213622
1090001	1100000	1095001	3629.0	-0.092403	-0.146906
1100001	1110000	1105001	3738.0	-0.084115	-0.104211
1110001	1120000	1115001	2860.0	-0.075828	-0.490462
1120001	1130000	1125001	2836.0	-0.067541	-0.502620
1130001	1140000	1135001	3453.0	-0.059254	-0.218627
1140001	1150000	1145001	3967.0	-0.050966	-0.018429
1150001	1160000	1155001	4139.0	-0.042679	0.042805
1160001	1170000	1165001	4216.0	-0.034392	0.069397
1170001	1180000	1175001	4192.0	-0.026105	0.061161
1180001	1190000	1185001	4263.0	-0.017818	0.085391
1190001	1200000	1195001	3579.0	-0.009530	-0.166921
1200001	1210000	1205001	3817.0	-0.001243	-0.074038
1210001	1220000	1215001	3846.0	0.003094	-0.063119
1220001	1230000	1225001	4508.0	0.006733	0.166010
1230001	1240000	1235001	4407.0	0.010372	0.133319
1240001	1250000	1245001	3763.0	0.014012	-0.094594
1250001	1260000	1255001	3504.0	0.017651	-0.197475
1260001	1270000	1265001	3987.0	0.021291	-0.011174
1270001	1280000	1275001	4057.0	0.024930	0.013936
1280001	1290000	1285001	4151.0	0.028570	0.046981
1290001	1300000	1295001	3673.0	0.032209	-0.129519
1300001	1310000	1305001	3860.0	0.035848	-0.057877
1310001	1320000	1315001	3960.0	0.039488	-0.020977
1320001	1330000	1325001	3815.0	0.043127	-0.074795
1330001	1340000	1335001	2505.0	0.046767	-0.681667
1340001	1350000	1345001	3389.0	0.050406	-0.245618
1350001	1360000	1355001	4036.0	0.054046	0.006449
1360001	1370000	1365001	4117.0	0.057685	0.035116
1370001	1380000	1375001	4235.0	0.061325	0.075884
1380001	1390000	1385001	3982.0	0.064964	-0.012984
1390001	1400000	1395001	3842.0	0.068603	-0.064620
1400001	1410000	1405001	4025.0	0.072243	0.002511
1410001	1420000	1415001	4351.0	0.075882	0.114869
1420001	1430000	1425001	4087.0	0.079522	0.024565
1430001	1440000	1435001	4014.0	0.083161	-0.001437
1440001	1450000	1445001	3845.0	0.086801	-0.063494
1450001	1460000	1455001	3790.0	0.090440	-0.084280
1460001	1470000	1465001	3614.0	0.094079	-0.152881
1470001	1480000	1475001	3975.0	0.097719	-0.015523
1480001	1490000	1485001	3999.0	0.101358	-0.006838
1490001	1500000	1495001	3967.0	0.104998	-0.018429
1500001	1510000	1505001	4391.0	0.108637	0.128072
1510001	1520000	1515001	3759.0	0.112277	-0.096129
1520001	1530000	1525001	3924.0	0.115916	-0.034153
1530001	1540000	1535001	3792.0	0.119556	-0.083519
1540001	1550000	1545001	4038.0	0.123195	0.007163
1550001	1560000	1555001	4115.0	0.126834	0.034415
1560001	1570000	1565001	4477.0	0.130474	0.156055
1570001	1580000	1575001	4006.0	0.134113	-0.004315
1580001	1590000	1585001	4241.0	0.137753	0.077927
1590001	1600000	1595001	4094.0	0.141392	0.027034
1600001	1610000	1605001	3744.0	0.145032	-0.101897
1610001	1620000	1615001	3843.0	0.148671	-0.064245
1620001	1630000	1625001	3856.0	0.152310	-0.059373
1630001	1640000	1635001	3709.0	0.155950	-0.115447
1640001	1650000	1645001	3846.0	0.159589	-0.063119
1650001	1660000	1655001	4038.0	0.163229	0.007163
1660001	1670000	1665001	3652.0	0.166868	-0.137791
1670001	1680000	1675001	4109.0	0.170508	0.032310
1680001	1690000	1685001	4217.0	0.174147	0.069739
1690001	1700000	1695001	4501.0	0.177787	0.163768
1700001	1710000	1705001	4159.0	0.181426	0.049759
1710001	1720000	1715001	4054.0	0.185065	0.012869
1720001	1730000	1725001	4280.0	0.188705	0.091133
1730001	1740000	1735001	4330.0	0.192344	0.107889
1740001	1750000	1745001	4594.0	0.195984	0.193273
1750001	1760000	1755001	4545.0	0.199623	0.177803
1760001	1770000	1765001	4619.0	0.203263	0.201103
1770001	1780000	1775001	4360.0	0.206902	0.117851
1780001	1790000	1785001	3896.0	0.210541	-0.044484
1790001	1800000	1795001	3980.0	0.214181	-0.013709
1800001	1810000	1805001	3915.0	0.217820	-0.037465
1810001	1820000	1815001	4069.0	0.221460	0.018197
1820001	1830000	1825001	4144.0	0.225099	0.044546
1830001	1840000	1835001	4116.0	0.228739	0.034765
1840001	1850000	1845001	4248.0	0.232378	0.080306
1850001	1860000	1855001	3935.0	0.236018	-0.030114
1860001	1870000	1865001	3499.0	0.239657	-0.199535
1870001	1880000	1875001	4080.0	0.243296	0.022092
1880001	1890000	1885001	4317.0	0.246936	0.103552
1890001	1900000	1895001	3975.0	0.250575	-0.015523
1900001	1910000	1905001	4105.0	0.254215	0.030905
1910001	1920000	1915001	4334.0	0.257854	0.109222
1920001	1930000	1925001	4387.0	0.261494	0.126757
1930001	1940000	1935001	4462.0	0.265133	0.151213
1940001	1950000	1945001	3859.0	0.268772	-0.058251
1950001	1960000	1955001	3632.0	0.272412	-0.145713
1960001	1970000	1965001	4076.0	0.276051	0.020676
1970001	1980000	1975001	4223.0	0.279691	0.071791
1980001	1990000	1985001	3927.0	0.283330	-0.033050
1990001	2000000	1995001	3459.0	0.286970	-0.216123
2000001	2010000	2005001	3500.0	0.290609	-0.199123
2010001	2020000	2015001	4234.0	0.294249	0.075544
2020001	2030000	2025001	4087.0	0.297888	0.024565
2030001	2040000	2035001	4119.0	0.301527	0.035817
2040001	2050000	2045001	4236.0	0.305167	0.076225
2050001	2060000	2055001	4040.0	0.308806	0.007878
2060001	2070000	2065001	3997.0	0.312446	-0.007560
2070001	2080000	2075001	4235.0	0.316085	0.075884
2080001	2090000	2085001	4219.0	0.319725	0.070424
2090001	2100000	2095001	4238.0	0.323364	0.076906
2100001	2110000	2105001	3863.0	0.327004	-0.056756
2110001	2120000	2115001	3872.0	0.330643	-0.053399
2120001	2130000	2125001	3925.0	0.334282	-0.033785
2130001	2140000	2135001	4289.0	0.337922	0.094164
2140001	2150000	2145001	4184.0	0.341561	0.058405
2150001	2160000	2155001	4077.0	0.345201	0.021030
2160001	2170000	2165001	4884.0	0.348840	0.281586
2170001	2180000	2175001	3974.0	0.352480	-0.015886
2180001	2190000	2185001	4213.0	0.356119	0.068370
2190001	2200000	2195001	3910.0	0.359758	-0.039309
2200001	2210000	2205001	4139.0	0.363398	0.042805
2210001	2220000	2215001	4447.0	0.367037	0.146355
2220001	2230000	2225001	4861.0	0.370677	0.274776
2230001	2240000	2235001	4493.0	0.374316	0.161201
2240001	2250000	2245001	4154.0	0.377956	0.048024
2250001	2260000	2255001	4470.0	0.381595	0.153797
2260001	2270000	2265001	4115.0	0.385235	0.034415
2270001	2280000	2275001	4085.0	0.388874	0.023859
2280001	2290000	2285001	3835.0	0.392513	-0.067251
2290001	2300000	2295001	3955.0	0.396153	-0.022800
2300001	2310000	2305001	3886.0	0.399792	-0.048192
2310001	2320000	2315001	4117.0	0.403432	0.035116
2320001	2330000	2325001	4104.0	0.407071	0.030553
2330001	2340000	2335001	3795.0	0.410711	-0.082378
2340001	2350000	2345001	4070.0	0.414350	0.018551
2350001	2360000	2355001	4174.0	0.417989	0.054953
2360001	2370000	2365001	4158.0	0.421629	0.049412
2370001	2380000	2375001	3832.0	0.425268	-0.068380
2380001	2390000	2385001	3884.0	0.428908	-0.048934
2390001	2400000	2395001	4087.0	0.432547	0.024565
2400001	2410000	2405001	4542.0	0.436187	0.176850
2410001	2420000	2415001	3969.0	0.439826	-0.017702
2420001	2430000	2425001	4150.0	0.443466	0.046634
2430001	2440000	2435001	3845.0	0.447105	-0.063494
2440001	2450000	2445001	2290.0	0.450744	-0.811130
2450001	2460000	2455001	2520.0	0.454384	-0.673054
2460001	2470000	2465001	3523.0	0.458023	-0.189673
2470001	2480000	2475001	3616.0	0.461663	-0.152083
2480001	2490000	2485001	3921.0	0.465302	-0.035256
2490001	2500000	2495001	4254.0	0.468942	0.082342
2500001	2510000	2505001	4376.0	0.472581	0.123135
2510001	2520000	2515001	4028.0	0.476220	0.003586
2520001	2530000	2525001	4355.0	0.479860	0.116195
2530001	2540000	2535001	4106.0	0.483499	0.031256
2540001	2550000	2545001	4122.0	0.487139	0.036867
2550001	2560000	2555001	4207.0	0.490778	0.066314
2560001	2570000	2565001	3695.0	0.494418	-0.120903
2570001	2580000	2575001	2561.0	0.498057	-0.649770
2580001	2590000	2585001	4235.0	0.501697	0.075884
2590001	2600000	2595001	4112.0	0.505336	0.033363
2600001	2610000	2605001	4342.0	0.508975	0.111882
2610001	2620000	2615001	4401.0	0.512615	0.131354
2620001	2630000	2625001	4485.0	0.516254	0.158630
2630001	2640000	2635001	4027.0	0.519894	0.003228
2640001	2650000	2645001	3638.0	0.523533	-0.143332
2650001	2660000	2655001	3996.0	0.527173	-0.007921
2660001	2670000	2665001	4166.0	0.530812	0.052185
2670001	2680000	2675001	4421.0	0.534451	0.137895
2680001	2690000	2685001	3793.0	0.538091	-0.083138
2690001	2700000	2695001	4094.0	0.541730	0.027034
2700001	2710000	2705001	4459.0	0.545370	0.150243
2710001	2720000	2715001	4627.0	0.549009	0.203600
2720001	2730000	2725001	4261.0	0.552649	0.084714
2730001	2740000	2735001	4414.0	0.556288	0.135609
2740001	2750000	2745001	4172.0	0.559928	0.054262
2750001	2760000	2755001	3618.0	0.563567	-0.151285
2760001	2770000	2765001	3954.0	0.567206	-0.023165
2770001	2780000	2775001	4165.0	0.570846	0.051839
2780001	2790000	2785001	2886.0	0.574485	-0.477406
2790001	2800000	2795001	3504.0	0.578125	-0.197475
2800001	2810000	2805001	3487.0	0.581764	-0.204491
2810001	2820000	2815001	3075.0	0.585404	-0.385891
2820001	2830000	2825001	4055.0	0.589043	0.013224
2830001	2840000	2835001	3670.0	0.592682	-0.130698
2840001	2850000	2845001	4222.0	0.596322	0.071449
2850001	2860000	2855001	4391.0	0.599961	0.128072
2860001	2870000	2865001	4173.0	0.603601	0.054607
2870001	2880000	2875001	4401.0	0.607240	0.131354
2880001	2890000	2885001	2974.0	0.610880	-0.434073
2890001	2900000	2895001	3009.0	0.614519	-0.417193
2900001	2910000	2905001	2797.0	0.618159	-0.522597
2910001	2920000	2915001	2886.0	0.621798	-0.477406
2920001	2930000	2925001	2904.0	0.625437	-0.468436
2930001	2940000	2935001	2812.0	0.629077	-0.514881
2940001	2950000	2945001	3164.0	0.632716	-0.344728
2950001	2960000	2955001	2961.0	0.636356	-0.440393
2960001	2970000	2965001	2845.0	0.639995	-0.498049
2970001	2980000	2975001	4085.0	0.643635	0.023859
2980001	2990000	2985001	4150.0	0.647274	0.046634
2990001	3000000	2995001	3727.0	0.650913	-0.108463
3000001	3010000	3005001	3848.0	0.654553	-0.062369
3010001	3020000	3015001	3639.0	0.658192	-0.142936
3020001	3030000	3025001	3983.0	0.661832	-0.012622
3030001	3040000	3035001	4295.0	0.665471	0.096181
3040001	3050000	3045001	4095.0	0.669111	0.027386
3050001	3060000	3055001	4318.0	0.672750	0.103886
3060001	3070000	3065001	4268.0	0.676390	0.087083
3070001	3080000	3075001	3925.0	0.680029	-0.033785
3080001	3090000	3085001	3843.0	0.683668	-0.064245
3090001	3100000	3095001	3589.0	0.687308	-0.162896
3100001	3110000	3105001	3203.0	0.690947	-0.327054
3110001	3120000	3115001	3588.0	0.694587	-0.163298
3120001	3130000	3125001	4319.0	0.698226	0.104220
3130001	3140000	3135001	4076.0	0.701866	0.020676
3140001	3150000	3145001	3936.0	0.705505	-0.029747
3150001	3160000	3155001	2991.0	0.709144	-0.425850
3160001	3170000	3165001	2899.0	0.712784	-0.470922
