window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	510.0	-0.999439	0.227825
1001	2000	1501	493.0	-0.998610	0.178915
2001	3000	2501	407.0	-0.997782	-0.097644
3001	4000	3501	448.0	-0.996953	0.040826
4001	5000	4501	511.0	-0.996124	0.230651
5001	6000	5501	410.0	-0.995295	-0.087049
6001	7000	6501	442.0	-0.994467	0.021374
7001	8000	7501	473.0	-0.993638	0.119167
8001	9000	8501	478.0	-0.992809	0.134338
9001	10000	9501	390.0	-0.991980	-0.159199
10001	11000	10501	423.0	-0.991152	-0.042015
11001	12000	11501	678.0	-0.990323	0.638613
12001	13000	12501	578.0	-0.989494	0.408397
13001	14000	13501	532.0	-0.988666	0.288754
14001	15000	14501	487.0	-0.987837	0.161249
15001	16000	15501	494.0	-0.987008	0.181838
16001	17000	16501	574.0	-0.986179	0.398378
17001	18000	17501	565.0	-0.985351	0.375578
18001	19000	18501	534.0	-0.984522	0.294167
19001	20000	19501	483.0	-0.983693	0.149350
20001	21000	20501	580.0	-0.982865	0.413380
21001	22000	21501	638.0	-0.982036	0.550884
22001	23000	22501	480.0	-0.981207	0.140362
23001	24000	23501	573.0	-0.980378	0.395862
24001	25000	24501	596.0	-0.979550	0.452640
25001	26000	25501	490.0	-0.978721	0.170109
26001	27000	26501	416.0	-0.977892	-0.066089
27001	28000	27501	457.0	-0.977063	0.069521
28001	29000	28501	380.0	-0.976235	-0.196673
29001	30000	29501	408.0	-0.975406	-0.094104
30001	31000	30501	413.0	-0.974577	-0.076531
31001	32000	31501	431.0	-0.973749	-0.014985
32001	33000	32501	456.0	-0.972920	0.066361
33001	34000	33501	413.0	-0.972091	-0.076531
34001	35000	34501	489.0	-0.971262	0.167162
35001	36000	35501	441.0	-0.970434	0.018106
36001	37000	36501	398.0	-0.969605	-0.129904
37001	38000	37501	470.0	-0.968776	0.109988
38001	39000	38501	430.0	-0.967948	-0.018336
39001	40000	39501	427.0	-0.967119	-0.028437
40001	41000	40501	418.0	-0.966290	-0.059170
41001	42000	41501	463.0	-0.965461	0.088339
42001	43000	42501	529.0	-0.964633	0.280595
43001	44000	43501	467.0	-0.963804	0.100750
44001	45000	44501	487.0	-0.962975	0.161249
45001	46000	45501	491.0	-0.962146	0.173050
46001	47000	46501	450.0	-0.961318	0.047252
47001	48000	47501	392.0	-0.960489	-0.151819
48001	49000	48501	394.0	-0.959660	-0.144477
49001	50000	49501	449.0	-0.958832	0.044043
50001	51000	50501	701.0	-0.958003	0.686742
51001	52000	51501	683.0	-0.957174	0.649213
52001	53000	52501	530.0	-0.956345	0.283320
53001	54000	53501	463.0	-0.955517	0.088339
54001	55000	54501	489.0	-0.954688	0.167162
55001	56000	55501	472.0	-0.953859	0.116114
56001	57000	56501	578.0	-0.953031	0.408397
57001	58000	57501	552.0	-0.952202	0.341996
58001	59000	58501	519.0	-0.951373	0.253062
59001	60000	59501	640.0	-0.950544	0.555399
60001	61000	60501	561.0	-0.949716	0.365328
61001	62000	61501	491.0	-0.948887	0.173050
62001	63000	62501	512.0	-0.948058	0.233471
63001	64000	63501	435.0	-0.947229	-0.001657
64001	65000	64501	549.0	-0.946401	0.334133
65001	66000	65501	478.0	-0.945572	0.134338
66001	67000	66501	455.0	-0.944743	0.063194
67001	68000	67501	462.0	-0.943915	0.085220
68001	69000	68501	397.0	-0.943086	-0.133534
69001	70000	69501	425.0	-0.942257	-0.035210
70001	71000	70501	453.0	-0.941428	0.056838
71001	72000	71501	586.0	-0.940600	0.428228
72001	73000	72501	582.0	-0.939771	0.418346
73001	74000	73501	450.0	-0.938942	0.047252
74001	75000	74501	473.0	-0.938114	0.119167
75001	76000	75501	409.0	-0.937285	-0.090572
76001	77000	76501	510.0	-0.936456	0.227825
77001	78000	77501	477.0	-0.935627	0.131317
78001	79000	78501	457.0	-0.934799	0.069521
79001	80000	79501	382.0	-0.933970	-0.189100
80001	81000	80501	436.0	-0.933141	0.001655
81001	82000	81501	475.0	-0.932312	0.125255
82001	83000	82501	497.0	-0.931484	0.190573
83001	84000	83501	391.0	-0.930655	-0.155504
84001	85000	84501	378.0	-0.929826	-0.204286
85001	86000	85501	395.0	-0.928998	-0.140820
86001	87000	86501	481.0	-0.928169	0.143364
87001	88000	87501	475.0	-0.927340	0.125255
88001	89000	88501	458.0	-0.926511	0.072675
89001	90000	89501	444.0	-0.925683	0.027887
90001	91000	90501	568.0	-0.924854	0.383218
91001	92000	91501	546.0	-0.924025	0.326228
92001	93000	92501	449.0	-0.923197	0.044043
93001	94000	93501	479.0	-0.922368	0.137353
94001	95000	94501	443.0	-0.921539	0.024634
95001	96000	95501	371.0	-0.920710	-0.231254
96001	97000	96501	373.0	-0.919882	-0.223497
97001	98000	97501	398.0	-0.919053	-0.129904
98001	99000	98501	538.0	-0.918224	0.304933
99001	100000	99501	524.0	-0.917395	0.266894
100001	101000	100501	460.0	-0.916567	0.078961
101001	102000	101501	512.0	-0.915738	0.233471
102001	103000	102501	427.0	-0.914909	-0.028437
103001	104000	103501	424.0	-0.914081	-0.038608
104001	105000	104501	407.0	-0.913252	-0.097644
105001	106000	105501	520.0	-0.912423	0.255839
106001	107000	106501	517.0	-0.911594	0.247492
107001	108000	107501	481.0	-0.910766	0.143364
108001	109000	108501	404.0	-0.909937	-0.108317
109001	110000	109501	364.0	-0.909108	-0.258734
110001	111000	110501	414.0	-0.908280	-0.073042
111001	112000	111501	431.0	-0.907451	-0.014985
112001	113000	112501	377.0	-0.906622	-0.208108
113001	114000	113501	387.0	-0.905793	-0.170339
114001	115000	114501	399.0	-0.904965	-0.126284
115001	116000	115501	612.0	-0.904136	0.490859
116001	117000	116501	476.0	-0.903307	0.128289
117001	118000	117501	402.0	-0.902478	-0.115477
118001	119000	118501	409.0	-0.901650	-0.090572
119001	120000	119501	319.0	-0.900821	-0.449116
120001	121000	120501	345.0	-0.899992	-0.336076
121001	122000	121501	412.0	-0.899164	-0.080028
122001	123000	122501	419.0	-0.898335	-0.055722
123001	124000	123501	476.0	-0.897506	0.128289
124001	125000	124501	492.0	-0.896677	0.175986
125001	126000	125501	438.0	-0.895849	0.008258
126001	127000	126501	532.0	-0.895020	0.288754
127001	128000	127501	435.0	-0.894191	-0.001657
128001	129000	128501	364.0	-0.893363	-0.258734
129001	130000	129501	341.0	-0.892534	-0.352901
130001	131000	130501	352.0	-0.891705	-0.307097
131001	132000	131501	354.0	-0.890876	-0.298923
132001	133000	132501	379.0	-0.890048	-0.200475
133001	134000	133501	343.0	-0.889219	-0.344464
134001	135000	134501	321.0	-0.888390	-0.440099
135001	136000	135501	359.0	-0.887561	-0.278689
136001	137000	136501	371.0	-0.886733	-0.231254
137001	138000	137501	397.0	-0.885904	-0.133534
138001	139000	138501	345.0	-0.885075	-0.336076
139001	140000	139501	341.0	-0.884247	-0.352901
140001	141000	140501	320.0	-0.883418	-0.444601
141001	142000	141501	353.0	-0.882589	-0.303005
142001	143000	142501	502.0	-0.881760	0.205015
143001	144000	143501	538.0	-0.880932	0.304933
144001	145000	144501	415.0	-0.880103	-0.069561
145001	146000	145501	389.0	-0.879274	-0.162903
146001	147000	146501	401.0	-0.878446	-0.119070
147001	148000	147501	402.0	-0.877617	-0.115477
148001	149000	148501	387.0	-0.876788	-0.170339
149001	150000	149501	407.0	-0.875959	-0.097644
150001	151000	150501	475.0	-0.875131	0.125255
151001	152000	151501	408.0	-0.874302	-0.094104
152001	153000	152501	442.0	-0.873473	0.021374
153001	154000	153501	332.0	-0.872644	-0.391489
154001	155000	154501	422.0	-0.871816	-0.045430
155001	156000	155501	503.0	-0.870987	0.207886
156001	157000	156501	405.0	-0.870158	-0.104751
157001	158000	157501	414.0	-0.869330	-0.073042
158001	159000	158501	393.0	-0.868501	-0.148143
159001	160000	159501	370.0	-0.867672	-0.235147
160001	161000	160501	379.0	-0.866843	-0.200475
161001	162000	161501	361.0	-0.866015	-0.270674
162001	163000	162501	391.0	-0.865186	-0.155504
163001	164000	163501	439.0	-0.864357	0.011548
164001	165000	164501	453.0	-0.863529	0.056838
165001	166000	165501	367.0	-0.862700	-0.246893
166001	167000	166501	285.0	-0.861871	-0.611711
167001	168000	167501	375.0	-0.861042	-0.215782
168001	169000	168501	485.0	-0.860214	0.155312
169001	170000	169501	404.0	-0.859385	-0.108317
170001	171000	170501	354.0	-0.858556	-0.298923
171001	172000	171501	356.0	-0.857727	-0.290795
172001	173000	172501	423.0	-0.856899	-0.042015
173001	174000	173501	420.0	-0.856070	-0.052283
174001	175000	174501	488.0	-0.855241	0.164208
175001	176000	175501	490.0	-0.854413	0.170109
176001	177000	176501	451.0	-0.853584	0.050455
177001	178000	177501	463.0	-0.852755	0.088339
178001	179000	178501	482.0	-0.851926	0.146360
179001	180000	179501	372.0	-0.851098	-0.227370
180001	181000	180501	375.0	-0.850269	-0.215782
181001	182000	181501	383.0	-0.849440	-0.185328
182001	183000	182501	467.0	-0.848612	0.100750
183001	184000	183501	482.0	-0.847783	0.146360
184001	185000	184501	435.0	-0.846954	-0.001657
185001	186000	185501	493.0	-0.846125	0.178915
186001	187000	186501	537.0	-0.845297	0.302249
187001	188000	187501	466.0	-0.844468	0.097657
188001	189000	188501	498.0	-0.843639	0.193473
189001	190000	189501	432.0	-0.842810	-0.011641
190001	191000	190501	509.0	-0.841982	0.224993
191001	192000	191501	483.0	-0.841153	0.149350
192001	193000	192501	525.0	-0.840324	0.269645
193001	194000	193501	484.0	-0.839496	0.152334
194001	195000	194501	490.0	-0.838667	0.170109
195001	196000	195501	521.0	-0.837838	0.258611
196001	197000	196501	482.0	-0.837009	0.146360
197001	198000	197501	382.0	-0.836181	-0.189100
198001	199000	198501	339.0	-0.835352	-0.361387
199001	200000	199501	392.0	-0.834523	-0.151819
200001	201000	200501	433.0	-0.833695	-0.008306
201001	202000	201501	438.0	-0.832866	0.008258
202001	203000	202501	482.0	-0.832037	0.146360
203001	204000	203501	478.0	-0.831208	0.134338
204001	205000	204501	534.0	-0.830380	0.294167
205001	206000	205501	478.0	-0.829551	0.134338
206001	207000	206501	507.0	-0.828722	0.219313
207001	208000	207501	431.0	-0.827893	-0.014985
208001	209000	208501	573.0	-0.827065	0.395862
209001	210000	209501	572.0	-0.826236	0.393342
210001	211000	210501	461.0	-0.825407	0.082094
211001	212000	211501	496.0	-0.824579	0.187667
212001	213000	212501	505.0	-0.823750	0.213611
213001	214000	213501	513.0	-0.822921	0.236286
214001	215000	214501	552.0	-0.822092	0.341996
215001	216000	215501	441.0	-0.821264	0.018106
216001	217000	216501	439.0	-0.820435	0.011548
217001	218000	217501	479.0	-0.819606	0.137353
218001	219000	218501	560.0	-0.818778	0.362754
219001	220000	219501	573.0	-0.817949	0.395862
