window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	363.0	-0.999439	-0.039206
1001	2000	1501	381.0	-0.998610	0.030615
2001	3000	2501	275.0	-0.997782	-0.439744
3001	4000	3501	354.0	-0.996953	-0.075426
4001	5000	4501	321.0	-0.996124	-0.216602
5001	6000	5501	330.0	-0.995295	-0.176710
6001	7000	6501	284.0	-0.994467	-0.393285
7001	8000	7501	420.0	-0.993638	0.171214
8001	9000	8501	392.0	-0.992809	0.071678
9001	10000	9501	351.0	-0.991980	-0.087705
10001	11000	10501	332.0	-0.991152	-0.167992
11001	12000	11501	549.0	-0.990323	0.557631
12001	13000	12501	432.0	-0.989494	0.211856
13001	14000	13501	384.0	-0.988666	0.041931
14001	15000	14501	334.0	-0.987837	-0.159328
15001	16000	15501	315.0	-0.987008	-0.243824
16001	17000	16501	296.0	-0.986179	-0.333578
17001	18000	17501	374.0	-0.985351	0.003863
18001	19000	18501	341.0	-0.984522	-0.129404
19001	20000	19501	363.0	-0.983693	-0.039206
20001	21000	20501	385.0	-0.982865	0.045683
21001	22000	21501	456.0	-0.982036	0.289858
22001	23000	22501	458.0	-0.981207	0.296172
23001	24000	23501	515.0	-0.980378	0.465397
24001	25000	24501	498.0	-0.979550	0.416970
25001	26000	25501	472.0	-0.978721	0.339611
26001	27000	26501	387.0	-0.977892	0.053158
27001	28000	27501	399.0	-0.977063	0.097213
28001	29000	28501	384.0	-0.976235	0.041931
29001	30000	29501	377.0	-0.975406	0.015389
30001	31000	30501	318.0	-0.974577	-0.230149
31001	32000	31501	360.0	-0.973749	-0.051179
32001	33000	32501	328.0	-0.972920	-0.185480
33001	34000	33501	295.0	-0.972091	-0.338461
34001	35000	34501	465.0	-0.971262	0.318055
35001	36000	35501	371.0	-0.970434	-0.007756
36001	37000	36501	376.0	-0.969605	0.011557
37001	38000	37501	370.0	-0.968776	-0.011650
38001	39000	38501	383.0	-0.967948	0.038169
39001	40000	39501	393.0	-0.967119	0.075354
40001	41000	40501	397.0	-0.966290	0.089963
41001	42000	41501	466.0	-0.965461	0.321154
42001	43000	42501	394.0	-0.964633	0.079020
43001	44000	43501	407.0	-0.963804	0.125853
44001	45000	44501	418.0	-0.962975	0.164327
45001	46000	45501	471.0	-0.962146	0.336551
46001	47000	46501	349.0	-0.961318	-0.095949
47001	48000	47501	366.0	-0.960489	-0.027332
48001	49000	48501	398.0	-0.959660	0.093593
49001	50000	49501	436.0	-0.958832	0.225153
50001	51000	50501	471.0	-0.958003	0.336551
51001	52000	51501	439.0	-0.957174	0.235045
52001	53000	52501	415.0	-0.956345	0.153936
53001	54000	53501	419.0	-0.955517	0.167775
54001	55000	54501	423.0	-0.954688	0.181482
55001	56000	55501	414.0	-0.953859	0.150455
56001	57000	56501	409.0	-0.953031	0.132925
57001	58000	57501	356.0	-0.952202	-0.067298
58001	59000	58501	371.0	-0.951373	-0.007756
59001	60000	59501	445.0	-0.950544	0.254630
60001	61000	60501	506.0	-0.949716	0.439962
61001	62000	61501	434.0	-0.948887	0.218519
62001	63000	62501	416.0	-0.948058	0.157408
63001	64000	63501	372.0	-0.947229	-0.003873
64001	65000	64501	466.0	-0.946401	0.321154
65001	66000	65501	407.0	-0.945572	0.125853
66001	67000	66501	422.0	-0.944743	0.178067
67001	68000	67501	347.0	-0.943915	-0.104240
68001	69000	68501	333.0	-0.943086	-0.163653
69001	70000	69501	426.0	-0.942257	0.191678
70001	71000	70501	423.0	-0.941428	0.181482
71001	72000	71501	529.0	-0.940600	0.504092
72001	73000	72501	434.0	-0.939771	0.218519
73001	74000	73501	372.0	-0.938942	-0.003873
74001	75000	74501	399.0	-0.938114	0.097213
75001	76000	75501	360.0	-0.937285	-0.051179
76001	77000	76501	334.0	-0.936456	-0.159328
77001	78000	77501	431.0	-0.935627	0.208512
78001	79000	78501	328.0	-0.934799	-0.185480
79001	80000	79501	326.0	-0.933970	-0.194304
80001	81000	80501	361.0	-0.933141	-0.047177
81001	82000	81501	409.0	-0.932312	0.132925
82001	83000	82501	391.0	-0.931484	0.067993
83001	84000	83501	389.0	-0.930655	0.060595
84001	85000	84501	417.0	-0.929826	0.160872
85001	86000	85501	372.0	-0.928998	-0.003873
86001	87000	86501	360.0	-0.928169	-0.051179
87001	88000	87501	451.0	-0.927340	0.273952
88001	89000	88501	407.0	-0.926511	0.125853
89001	90000	89501	381.0	-0.925683	0.030615
90001	91000	90501	499.0	-0.924854	0.419864
91001	92000	91501	495.0	-0.924025	0.408253
92001	93000	92501	355.0	-0.923197	-0.071357
93001	94000	93501	386.0	-0.922368	0.049425
94001	95000	94501	349.0	-0.921539	-0.095949
95001	96000	95501	305.0	-0.920710	-0.290366
96001	97000	96501	269.0	-0.919882	-0.471569
97001	98000	97501	345.0	-0.919053	-0.112579
98001	99000	98501	432.0	-0.918224	0.211856
99001	100000	99501	449.0	-0.917395	0.267540
100001	101000	100501	360.0	-0.916567	-0.051179
101001	102000	101501	357.0	-0.915738	-0.063252
102001	103000	102501	386.0	-0.914909	0.049425
103001	104000	103501	347.0	-0.914081	-0.104240
104001	105000	104501	354.0	-0.913252	-0.075426
105001	106000	105501	354.0	-0.912423	-0.075426
106001	107000	106501	392.0	-0.911594	0.071678
107001	108000	107501	404.0	-0.910766	0.115180
108001	109000	108501	396.0	-0.909937	0.086325
109001	110000	109501	368.0	-0.909108	-0.019470
110001	111000	110501	360.0	-0.908280	-0.051179
111001	112000	111501	379.0	-0.907451	0.023022
112001	113000	112501	332.0	-0.906622	-0.167992
113001	114000	113501	236.0	-0.905793	-0.660389
114001	115000	114501	274.0	-0.904965	-0.445000
115001	116000	115501	320.0	-0.904136	-0.221104
116001	117000	116501	330.0	-0.903307	-0.176710
117001	118000	117501	325.0	-0.902478	-0.198736
118001	119000	118501	317.0	-0.901650	-0.234693
119001	120000	119501	296.0	-0.900821	-0.333578
120001	121000	120501	283.0	-0.899992	-0.398374
121001	122000	121501	324.0	-0.899164	-0.203182
122001	123000	122501	406.0	-0.898335	0.122304
123001	124000	123501	425.0	-0.897506	0.188287
124001	125000	124501	412.0	-0.896677	0.143469
125001	126000	125501	426.0	-0.895849	0.191678
126001	127000	126501	490.0	-0.895020	0.393606
127001	128000	127501	464.0	-0.894191	0.314949
128001	129000	128501	327.0	-0.893363	-0.189885
129001	130000	129501	258.0	-0.892534	-0.531805
130001	131000	130501	339.0	-0.891705	-0.137890
131001	132000	131501	345.0	-0.890876	-0.112579
132001	133000	132501	381.0	-0.890048	0.030615
133001	134000	133501	319.0	-0.889219	-0.225619
134001	135000	134501	279.0	-0.888390	-0.418911
135001	136000	135501	343.0	-0.887561	-0.120967
136001	137000	136501	284.0	-0.886733	-0.393285
137001	138000	137501	337.0	-0.885904	-0.146427
138001	139000	138501	339.0	-0.885075	-0.137890
139001	140000	139501	339.0	-0.884247	-0.137890
140001	141000	140501	278.0	-0.883418	-0.424091
141001	142000	141501	324.0	-0.882589	-0.203182
142001	143000	142501	475.0	-0.881760	0.348752
143001	144000	143501	608.0	-0.880932	0.704896
144001	145000	144501	447.0	-0.880103	0.261099
145001	146000	145501	369.0	-0.879274	-0.015555
146001	147000	146501	357.0	-0.878446	-0.063252
147001	148000	147501	369.0	-0.877617	-0.015555
148001	149000	148501	382.0	-0.876788	0.034397
149001	150000	149501	330.0	-0.875959	-0.176710
150001	151000	150501	433.0	-0.875131	0.215191
151001	152000	151501	369.0	-0.874302	-0.015555
152001	153000	152501	404.0	-0.873473	0.115180
153001	154000	153501	349.0	-0.872644	-0.095949
154001	155000	154501	355.0	-0.871816	-0.071357
155001	156000	155501	401.0	-0.870987	0.104427
