window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	405.0	-0.999439	0.007142
1001	2000	1501	474.0	-0.998610	0.234107
2001	3000	2501	418.0	-0.997782	0.052723
3001	4000	3501	482.0	-0.996953	0.258253
4001	5000	4501	440.0	-0.996124	0.126724
5001	6000	5501	381.0	-0.995295	-0.080989
6001	7000	6501	379.0	-0.994467	-0.088582
7001	8000	7501	417.0	-0.993638	0.049268
8001	9000	8501	390.0	-0.992809	-0.047306
9001	10000	9501	329.0	-0.991980	-0.292692
10001	11000	10501	442.0	-0.991152	0.133267
11001	12000	11501	650.0	-0.990323	0.689660
12001	13000	12501	454.0	-0.989494	0.171912
13001	14000	13501	425.0	-0.988666	0.076683
14001	15000	14501	404.0	-0.987837	0.003575
15001	16000	15501	424.0	-0.987008	0.073284
16001	17000	16501	430.0	-0.986179	0.093557
17001	18000	17501	517.0	-0.985351	0.359384
18001	19000	18501	486.0	-0.984522	0.270176
19001	20000	19501	421.0	-0.983693	0.063040
20001	21000	20501	487.0	-0.982865	0.273142
21001	22000	21501	610.0	-0.982036	0.598029
22001	23000	22501	470.0	-0.981207	0.221881
23001	24000	23501	519.0	-0.980378	0.364955
24001	25000	24501	459.0	-0.979550	0.187714
25001	26000	25501	477.0	-0.978721	0.243209
26001	27000	26501	412.0	-0.977892	0.031864
27001	28000	27501	364.0	-0.977063	-0.146841
28001	29000	28501	367.0	-0.976235	-0.135000
29001	30000	29501	400.0	-0.975406	-0.010780
30001	31000	30501	346.0	-0.974577	-0.220008
31001	32000	31501	420.0	-0.973749	0.059609
32001	33000	32501	398.0	-0.972920	-0.018011
33001	34000	33501	359.0	-0.972091	-0.166796
34001	35000	34501	411.0	-0.971262	0.028359
35001	36000	35501	467.0	-0.970434	0.212643
36001	37000	36501	431.0	-0.969605	0.096908
37001	38000	37501	394.0	-0.968776	-0.032584
38001	39000	38501	404.0	-0.967948	0.003575
39001	40000	39501	440.0	-0.967119	0.126724
40001	41000	40501	443.0	-0.966290	0.136527
41001	42000	41501	500.0	-0.965461	0.311148
42001	43000	42501	465.0	-0.964633	0.206451
43001	44000	43501	393.0	-0.963804	-0.036251
44001	45000	44501	442.0	-0.962975	0.133267
45001	46000	45501	498.0	-0.962146	0.305366
46001	47000	46501	425.0	-0.961318	0.076683
47001	48000	47501	434.0	-0.960489	0.106915
48001	49000	48501	441.0	-0.959660	0.129999
49001	50000	49501	451.0	-0.958832	0.162348
50001	51000	50501	623.0	-0.958003	0.628452
51001	52000	51501	552.0	-0.957174	0.453888
52001	53000	52501	433.0	-0.956345	0.103587
53001	54000	53501	412.0	-0.955517	0.031864
54001	55000	54501	436.0	-0.954688	0.113548
55001	56000	55501	474.0	-0.953859	0.234107
56001	57000	56501	491.0	-0.953031	0.284943
57001	58000	57501	474.0	-0.952202	0.234107
58001	59000	58501	436.0	-0.951373	0.113548
59001	60000	59501	494.0	-0.950544	0.293731
60001	61000	60501	517.0	-0.949716	0.359384
61001	62000	61501	418.0	-0.948887	0.052723
62001	63000	62501	485.0	-0.948058	0.267205
63001	64000	63501	422.0	-0.947229	0.066463
64001	65000	64501	495.0	-0.946401	0.296649
65001	66000	65501	443.0	-0.945572	0.136527
66001	67000	66501	459.0	-0.944743	0.187714
